CODLOCAL,CEN_EDU_L,CODCPSIG,NOMCPSIG,FUENTE_LOC,X_LONGITUD,Y_LATITUD,Fecha,VAL,NALT_LOCAL,CORD_YX
324354,0115 22 SANTISIMA VIRGEN DE LOURDES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.02060000000,-11.97570000000,12/23/2013,,304,-11.9757-77.0206
324368,0115 23 SE├æOR DE LOS MILAGROS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97915000000,-11.95593000000,12/23/2013,,337,-11.95593-76.97915
324373,0115 24 SEMILLITA DEL SABER,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96667000000,-11.94018000000,12/23/2013,,442,-11.94018-76.96667
324387,0115 25 CUNA DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98838000000,-11.97656000000,12/23/2013,,282,-11.97656-76.98838
324392,115 27 MI PEQUE├æO MUNDO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97738000000,-11.95600000000,12/23/2013,,343,-11.956-76.97738
324410,0045 SAN ANTONIO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01691000000,-12.00468000000,12/23/2013,,223,-12.00468-77.01691
324434,0076 MARIA AUXILIADORA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01744000000,-12.00923000000,12/23/2013,,220,-12.00923-77.01744
324448,CEBA - 0086 JOSE MARIA ARGUEDAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00238000000,-11.97175000000,12/23/2013,,247,-11.97175-77.00238
324453,0087 JOSE MARIA ARGUEDAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01636000000,-11.99519000000,12/23/2013,,233,-11.99519-77.01636
324467,0088 NUESTRA SRA. DEL CARMEN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96763000000,-12.01871000000,12/23/2013,,271,-12.01871-76.96763
324472,0089 MANUEL GONZALES PRADA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.95637000000,-12.02081000000,12/23/2013,,279,-12.02081-76.95637
324486,0090 DANIEL ALCIDES CARRION,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97901000000,-12.02449000000,12/23/2013,,245,-12.02449-76.97901
324491,0092 ALFRED NOBEL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00728000000,-11.99880000000,12/23/2013,,221,-11.9988-77.00728
324504,100,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01430000000,-11.98801000000,12/23/2013,,220,-11.98801-77.0143
324518,102,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00724000000,-12.02155000000,12/23/2013,,201,-12.02155-77.00724
324523,CEBA - 109 INCA MANCO CAPAC,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99966000000,-11.99875000000,12/23/2013,,219,-11.99875-76.99966
324537,110 SAN MARCOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99923000000,-12.01368000000,12/23/2013,,214,-12.01368-76.99923
324542,116 ABRAHAM VALDELOMAR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00013000000,-11.95843000000,12/23/2013,,283,-11.95843-77.00013
324561,CEBA - 122 ANDRES AVELINO CACERES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98520000000,-12.01538000000,12/23/2013,,232,-12.01538-76.9852
324575,125 RICARDO PALMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00505000000,-11.95840000000,12/23/2013,,296,-11.9584-77.00505
324580,126 JAVIER PEREZ DE CUELLAR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00213000000,-11.99336000000,12/23/2013,,219,-11.99336-77.00213
324599,0128 LA LIBERTAD,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99784000000,-12.00860000000,12/23/2013,,219,-12.0086-76.99784
324603,0130 HEROES DEL CENEPA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00737000000,-12.00590000000,12/23/2013,,214,-12.0059-77.00737
324617,0131 MONITOR HUASCAR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01058000000,-11.96496000000,12/23/2013,,281,-11.96496-77.01058
324636,0134 MARIO FLORIAN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00628000000,-12.01095000000,12/23/2013,,211,-12.01095-77.00628
324641,135 TORIBIO RODRIGUEZ DE MENDOZA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99850000000,-11.96855000000,12/23/2013,,254,-11.96855-76.9985
324679,0138 PROCERES DE LA INDEPENDENCIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99677000000,-12.00389000000,12/23/2013,,221,-12.00389-76.99677
324684,0139 GRAN AMAUTA MARIATEGUI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98921000000,-11.96656000000,12/23/2013,,284,-11.96656-76.98921
324698,0141 VIRGEN DE COCHARCAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98844000000,-11.96846000000,12/23/2013,,278,-11.96846-76.98844
324702,0142 MARTIR DANIEL ALCIDES CARRION,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98961000000,-11.95744000000,12/23/2013,,301,-11.95744-76.98961
324721,0145 INDEPENDENCIA AMERICANA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00391000000,-11.95079000000,12/23/2013,,335,-11.95079-77.00391
324735,0147 LUIS ALBERTO GARCIA ROJAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01250000000,-11.99997000000,12/23/2013,,222,-11.99997-77.0125
324740,0148 VICTOR RAUL HAYA DE LA TORRE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99300000000,-11.95741000000,12/23/2013,,300,-11.95741-76.993
324759,0069 MACHU PICCHU,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00932000000,-11.97143000000,12/23/2013,,259,-11.97143-77.00932
324764,CEBA - 0151 MICAELA BASTIDAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97648000000,-11.93999000000,12/23/2013,,394,-11.93999-76.97648
324783,0153 ALEJANDRO SANCHEZ ARTEAGA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99322000000,-11.96231000000,12/23/2013,,281,-11.96231-76.99322
324797,0154 CARLOS NORIEGA JIMENEZ,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98830000000,-11.97429000000,12/23/2013,,276,-11.97429-76.9883
324801,0155 JOSE ANTONIO ENCINAS FRANCO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01188000000,-11.99332000000,12/23/2013,,219,-11.99332-77.01188
324815,0156 EL PORVENIR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98937000000,-11.97338000000,12/23/2013,,268,-11.97338-76.98937
324820,0171-10,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97831000000,-11.98039000000,12/23/2013,,353,-11.98039-76.97831
324839,0158 SANTA MARIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97705000000,-11.96602000000,12/23/2013,,334,-11.96602-76.97705
324844,0159 10 DE OCTUBRE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99004000000,-11.94740000000,12/23/2013,,339,-11.9474-76.99004
324858,0160 SOLIDARIDAD I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96067000000,-12.01124000000,12/23/2013,,307,-12.01124-76.96067
324863,0161 MOISES COLONIA TRINIDAD,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01726000000,-11.98882000000,12/23/2013,,237,-11.98882-77.01726
324877,0162 SAN JOSE OBRERO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97570000000,-11.94764000000,12/23/2013,,370,-11.94764-76.9757
324882,0163 CORONEL NESTOR ESCUDERO OTERO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97173000000,-11.93795000000,12/23/2013,,413,-11.93795-76.97173
324896,0164 EL AMAUTA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98743000000,-11.96425000000,12/23/2013,,291,-11.96425-76.98743
324900,166 KAROL WOJTYLA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98109000000,-11.95498000000,12/23/2013,,334,-11.95498-76.98109
324919,0167 MARIA REICHE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97713000000,-11.95313000000,12/23/2013,,354,-11.95313-76.97713
324924,CEBA - PILOTO MADRE TERESA DE CALCUTA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00542000000,-12.00325000000,12/23/2013,,216,-12.00325-77.00542
324938,0169,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00652000000,-11.98876000000,12/23/2013,,226,-11.98876-77.00652
324943,170 SANTA ROSA DEL SAUCE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98940000000,-12.00857000000,12/23/2013,,245,-12.00857-76.9894
324957,0171 BUENOS AIRES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99267000000,-11.96441000000,12/23/2013,,279,-11.96441-76.99267
324976,0171 02,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01367000000,-11.97313000000,12/23/2013,,264,-11.97313-77.01367
324981,0071 NUESTRA SE├æORA DE LA MERCED,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01364000000,-12.01763000000,12/23/2013,,213,-12.01763-77.01364
324995,0143 SOLIDARIDAD II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96509000000,-12.01577000000,12/23/2013,,282,-12.01577-76.96509
325004,0140 SANTIAGO ANTUNEZ DE MAYOLO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00400000000,-11.97641000000,12/23/2013,,238,-11.97641-77.004
325023,BAYOVAR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99035000000,-11.95086000000,12/23/2013,,323,-11.95086-76.99035
325037,HUANTA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99396000000,-11.98525000000,12/23/2013,,254,-11.98525-76.99396
325042,INDUSTRIAL SAN CARLOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01021000000,-11.98373000000,12/23/2013,,232,-11.98373-77.01021
325056,JUAN PABLO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98918000000,-11.98351000000,12/23/2013,,284,-11.98351-76.98918
325061,SE├æOR DE LOS MILAGROS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00968000000,-11.99463000000,12/23/2013,,220,-11.99463-77.00968
325075,TECNICO SAN HILARION,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00984000000,-12.00572000000,12/23/2013,,215,-12.00572-77.00984
325099,SAN MATIAS DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98456000000,-12.02424000000,12/23/2013,,233,-12.02424-76.98456
325103,SE├æOR DE LA ESPERANZA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00535000000,-11.96662000000,12/23/2013,,256,-11.96662-77.00535
325117,0119 CANTO BELLO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01840000000,-11.97725000000,12/23/2013,,277,-11.97725-77.0184
325122,0115 14 LOS RUISE├æORES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98478000000,-11.97221000000,12/23/2013,,302,-11.97221-76.98478
325136,0171-04,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96548000000,-11.94010000000,12/23/2013,,435,-11.9401-76.96548
325141,0171-05 LOS ANGELES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00951000000,-11.98712000000,12/23/2013,,224,-11.98712-77.00951
325155,0171-07 COVARRUBIA LAFUENTE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99214000000,-12.00636000000,12/23/2013,,235,-12.00636-76.99214
325160,0171 08,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97284000000,-11.95569000000,12/23/2013,,390,-11.95569-76.97284
325179,CEBA - 1172 CIRO ALEGRIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99925000000,-12.02404000000,12/23/2013,,210,-12.02404-76.99925
325184,CEBA - 1173 JULIO CESAR TELLO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00373000000,-12.01800000000,12/23/2013,,210,-12.018-77.00373
325198,1178 JAVIER HERAUD,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01384000000,-12.02764000000,12/23/2013,,193,-12.02764-77.01384
325202,1179 TOMAS ALVA EDISON,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01220000000,-12.02992000000,12/23/2013,,187,-12.02992-77.0122
325221,CEBA - 1181 ALBERT EINSTEIN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01400000000,-12.00536000000,12/23/2013,,215,-12.00536-77.014
325235,1182 EL BOSQUE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99826000000,-11.98021000000,12/23/2013,,241,-11.98021-76.99826
325240,1183 SAUL CANTORAL HUAMANI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00205000000,-11.93910000000,12/23/2013,,416,-11.9391-77.00205
325259,CEBA - ANTENOR ORREGO ESPINOZA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99740000000,-12.02482000000,12/23/2013,,213,-12.02482-76.9974
325264,CEBA - FRANCISCO BOLOGNESI CERVANTES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00436000000,-11.96510000000,12/23/2013,,258,-11.9651-77.00436
325278,MARTIN ESQUICHA BERNEDO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98282000000,-12.01139000000,12/23/2013,,241,-12.01139-76.98282
325297,NICOLAS COPERNICO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00293000000,-11.97646000000,12/23/2013,,238,-11.97646-77.00293
325301,RAMIRO PRIALE PRIALE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98804000000,-11.96994000000,12/23/2013,,275,-11.96994-76.98804
325315,SOLIDARIDAD III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96254000000,-12.01253000000,12/23/2013,,298,-12.01253-76.96254
325320,0150 HEROES DE LA BRE├æA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99409000000,-11.98795000000,12/23/2013,,249,-11.98795-76.99409
325339,0091 SANTA FE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99678000000,-11.99690000000,12/23/2013,,231,-11.9969-76.99678
325358,115 29 LOS ANGELITOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98055000000,-11.95837000000,12/23/2013,,320,-11.95837-76.98055
325363,0110,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99029000000,-11.96085000000,12/23/2013,,292,-11.96085-76.99029
325377,0105 YOY MARINA GARATE BARDALES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97654000000,-11.94205000000,12/23/2013,,386,-11.94205-76.97654
325382,CEBA - MANUEL GONZALES PRADA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99741000000,-11.99104000000,12/23/2013,,237,-11.99104-76.99741
325396,ANTONIA MORENO DE CACERES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97999000000,-11.94893000000,12/23/2013,,357,-11.94893-76.97999
325400,CEBA - 0146 SU SANTIDAD JUAN PABLO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99146000000,-11.94396000000,12/23/2013,,357,-11.94396-76.99146
325419,1174 VIRGEN DEL CARMEN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00994000000,-12.02861000000,12/23/2013,,193,-12.02861-77.00994
325424,0120 MANUEL ROBLES ALARCON,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99228000000,-11.95306000000,12/23/2013,,313,-11.95306-76.99228
325438,0113 DANIEL ALOMIAS ROBLES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00917000000,-12.00952000000,12/23/2013,,214,-12.00952-77.00917
325443,115-17 SAN JUDAS TADEO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99814000000,-12.01521000000,12/23/2013,,220,-12.01521-76.99814
325457,0040,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99542000000,-11.95366000000,12/23/2013,,328,-11.95366-76.99542
325476,0115 28 NI├æO JESUS DE SAN IGNACIO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01365000000,-11.99094000000,12/23/2013,,221,-11.99094-77.01365
325481,157 CAPITAN F.A.P. JOSE ABELARDO QU,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98487000000,-11.98258000000,12/23/2013,,319,-11.98258-76.98487
325495,115 31 GOTITAS DE AMOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.97800000000,-11.96050000000,11/7/2014,,320,-11.9605-76.978
325508,117 SIGNOS DE FE,550652,SAN JUAN DE LURIGANCHO,GPS_OTRAS_FUENTES,-77.00600000000,-11.95170000000,12/30/2013,,337,-11.9517-77.006
325513,DON BOSCO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00307000000,-11.97129000000,12/23/2013,,250,-11.97129-77.00307
325527,DIVINO CREADOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98137000000,-11.96739000000,12/23/2013,,301,-11.96739-76.98137
325532,DIVINO SEMBRADOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00289000000,-11.98829000000,12/23/2013,,226,-11.98829-77.00289
325546,ASOCIACION EDUCATIVA DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98522000000,-12.01445000000,12/23/2013,,235,-12.01445-76.98522
325551,ENRIQUE CAMINO BRENT,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00481000000,-12.00840000000,12/23/2013,,217,-12.0084-77.00481
325570,FLORA TRISTAN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01351000000,-12.00705000000,12/23/2013,,217,-12.00705-77.01351
325589,HIJOS DE MARIA AUXILIADORA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99728000000,-12.00406000000,12/23/2013,,222,-12.00406-76.99728
325607,HEROES DEL PACIFICO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97075000000,-11.93389000000,12/23/2013,,429,-11.93389-76.97075
325612,INMACULADO CORAZON DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00783000000,-12.01503000000,12/23/2013,,212,-12.01503-77.00783
325626,CEBA - JEAN PIAGET,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01513000000,-12.00202000000,12/23/2013,,218,-12.00202-77.01513
325631,JUAN ENRIQUE PESTALOZZI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98269000000,-11.94894000000,12/23/2013,,345,-11.94894-76.98269
325645,CEBA - JUAN JOSE CRESPO Y CASTILLO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98962000000,-11.94345000000,12/23/2013,,352,-11.94345-76.98962
325650,CEBA - JUAN PABLO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00211000000,-12.00404000000,12/23/2013,,214,-12.00404-77.00211
325674,JESUS EL BUEN PASTOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00271000000,-12.01289000000,12/23/2013,,215,-12.01289-77.00271
325688,MARISCAL ANDRES AVELINO CACERES DORREGARAY DE CAMPOY,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96334000000,-12.01330000000,12/23/2013,,288,-12.0133-76.96334
325706,LEONARD EULER,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99361000000,-12.00246000000,12/23/2013,,234,-12.00246-76.99361
325725,LAS AMERICAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00487000000,-11.99334000000,12/23/2013,,220,-11.99334-77.00487
325730,TRIUNFO DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01076000000,-11.98792000000,12/23/2013,,224,-11.98792-77.01076
325749,HONORES DE LAS FLORES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01257000000,-12.01883000000,12/23/2013,,209,-12.01883-77.01257
325792,MI PEQUE├æO MUNDO SAN CARLOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00503000000,-11.98701000000,12/23/2013,,228,-11.98701-77.00503
325805,NUESTRA SE├æORA DE LA ASUNCION,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00114000000,-12.02093000000,12/23/2013,,210,-12.02093-77.00114
325829,HERMES DE SOPHIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00565000000,-11.99961000000,12/23/2013,,217,-11.99961-77.00565
325834,PRINCIPE DE PAZ,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00063000000,-11.98869000000,12/23/2013,,222,-11.98869-77.00063
325848,PEDRO PAULET,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00851000000,-11.97311000000,12/23/2013,,246,-11.97311-77.00851
325891,SAN JORGE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99816000000,-12.02449000000,12/23/2013,,213,-12.02449-76.99816
325914,SOR MONICA DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01153000000,-12.02736000000,12/23/2013,,194,-12.02736-77.01153
325966,SAN MARTIN DE PORRAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.95928000000,-12.02172000000,12/23/2013,,274,-12.02172-76.95928
325971,SANTA TERESA DE JESUS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00913000000,-11.97343000000,12/23/2013,,244,-11.97343-77.00913
325985,SAN PEDRO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00504000000,-12.01595000000,12/23/2013,,210,-12.01595-77.00504
325990,SANTA MONICA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98543000000,-12.01917000000,12/23/2013,,233,-12.01917-76.98543
326027,CEBA - SANTA ROSA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99318000000,-11.97012000000,12/23/2013,,264,-11.97012-76.99318
326046,SANTA MARIA REYNA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99311000000,-11.97803000000,12/23/2013,,264,-11.97803-76.99311
326051,TRADICIONES RICARDO PALMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98262000000,-11.96199000000,12/23/2013,,308,-11.96199-76.98262
326065,TALLER DE LOS NI├æOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99755000000,-11.95764000000,12/23/2013,,285,-11.95764-76.99755
326089,DIVINA CONCEPCION SCHOOL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99897000000,-12.02662000000,12/23/2013,,208,-12.02662-76.99897
326107,VICTORIA BARCIA BONIFFATTI,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00919000000,-12.02580000000,12/23/2013,,197,-12.0258-77.00919
326112,ARQUIMEDES,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98496000000,-11.95984000000,12/23/2013,,306,-11.95984-76.98496
326126,BENJAMIN FRANKLIN,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.95966000000,-12.02167000000,12/23/2013,,275,-12.02167-76.95966
326131,CORAZON DE MARIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.97947000000,-11.95931000000,12/23/2013,,323,-11.95931-76.97947
326145,COLEGIO BIBLICO CATOLICO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98419000000,-12.02430000000,12/23/2013,,235,-12.0243-76.98419
326169,EL AMERICANO DE MARISCAL,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98136000000,-11.96172000000,12/23/2013,,314,-11.96172-76.98136
326188,MATER PURISSIMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01587000000,-12.03116000000,12/23/2013,,201,-12.03116-77.01587
326211,MANUEL SCORZA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00975000000,-11.97149000000,12/23/2013,,257,-11.97149-77.00975
326225,HANS CHRISTIAN ANDERSON,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.96510000000,-12.01905000000,12/23/2013,,269,-12.01905-76.9651
326230,SAN BENITO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01001000000,-12.01704000000,12/23/2013,,212,-12.01704-77.01001
326254,NUESTRA SE├æORA DEL PRADO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98306000000,-11.95118000000,12/23/2013,,341,-11.95118-76.98306
326268,NUESTRA SE├æORA DEL ROSARIO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99300000000,-11.97625000000,12/23/2013,,257,-11.97625-76.993
326273,SAN IGNACIO DE LOYOLA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98871000000,-11.95259000000,12/23/2013,,318,-11.95259-76.98871
326287,CRISTO LIBERADOR,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00904000000,-11.96610000000,12/23/2013,,272,-11.9661-77.00904
326292,CRISTONY,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01158000000,-11.99092000000,12/23/2013,,222,-11.99092-77.01158
326305,DIVINA PROVIDENCIA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98654000000,-12.02432000000,12/23/2013,,231,-12.02432-76.98654
326310,EL MUNDO DE LOS NI├æOS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99173000000,-11.96221000000,12/23/2013,,284,-11.96221-76.99173
326334,INGENIERIA DE SANTA ROSA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98307000000,-11.95556000000,12/23/2013,,327,-11.95556-76.98307
326353,HORIZONTE DEL SABER,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99674000000,-12.01378000000,12/23/2013,,217,-12.01378-76.99674
326367,ILUSTRE RICARDO PALMA,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.00077000000,-11.97182000000,12/23/2013,,248,-11.97182-77.00077
326386,JESUS ES EL CAMINO,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-77.01014000000,-12.02548000000,12/23/2013,,195,-12.02548-77.01014
326409,NEWTON,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.98537000000,-12.02392000000,12/23/2013,,234,-12.02392-76.98537
326428,LOS CARMELITAS,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB,-76.99062000000,-11.96313000000,12/23/2013,,286,-11.96313-76.99062
