CODLOCAL,CEN_EDU_L,CODCPSIG,NOMCPSIG,FUENTE_LOC,X_LONGITUD,Y_LATITUD,Fecha,VAL,NALT_LOCAL,CORD_YX
444323,70722,511096,CUTIMBO,MED_GPS,-70.00925284500,-16.01733314900,12/22/2006,,3909,-16.017333149-70.009252845
444318,70728,114434,SAN JUAN DE DIOS,MED_GPS,-70.08219205500,-16.07276293600,12/22/2006,,3963,-16.072762936-70.082192055
444243,70622,115981,ANCCACA,MED_GPS,-70.04092653800,-16.13122524100,12/22/2006,,3932,-16.131225241-70.040926538
444295,70721,651152,LORIPONGO,MED_GPS,-70.14572799400,-16.26853743100,12/22/2006,,4104,-16.268537431-70.145727994
444304,70724,224027,JATUCACHI,MED_GPS,-70.18274003100,-16.42445658000,12/22/2006,,4379,-16.42445658-70.182740031
444224,70151,516593,TOLAMARCA,MED_GPS,-70.06206748900,-16.19261213600,12/22/2006,,4009,-16.192612136-70.062067489
444238,70155,550091,├æU├æUMARCA,MED_GPS,-70.01983802300,-16.14707136500,12/22/2006,,3930,-16.147071365-70.019838023
444281,70698,649922,TUNQUIPA,MED_GPS,-69.97050118900,-16.18037695700,12/22/2006,,3914,-16.180376957-69.970501189
442512,70148,529136,CHAMCHILLA,MED_GPS,-69.82424274700,-15.96719671500,12/22/2006,,3844,-15.967196715-69.824242747
442197,70084,221332,CUCHO ESQUE├æA,MED_GPS,-69.76931447000,-16.04920305200,12/22/2006,,3887,-16.049203052-69.76931447
444573,70725,525352,RINCONADA,MED_GPS,-69.84609159300,-15.94768313100,12/22/2006,,3828,-15.947683131-69.846091593
444479,70109,127781,CAMACANI,MED_GPS,-69.85769748100,-15.94278661100,12/22/2006,,3834,-15.942786611-69.857697481
441466,70097,115587,OJHERANI,MED_GPS,-69.95400724900,-15.86168248000,12/22/2006,,3819,-15.86168248-69.954007249
444771,70063,517965,CONDORIRI,MED_GPS,-70.20074141900,-15.89884193000,12/22/2006,,3960,-15.89884193-70.200741419
444827,70701,512438,CHACO,MED_GPS,-70.27361528300,-15.97251828400,12/22/2006,,4368,-15.972518284-70.273615283
444728,70699,615668,KOMERUCHO,MED_GPS,-70.33924462900,-16.07714201400,12/22/2006,,4494,-16.077142014-70.339244629
444766,70059,229566,JESUS MARIA,MED_GPS,-70.42761191900,-16.12626660500,12/22/2006,,3940,-16.126266605-70.427611919
444790,70628,124038,CHILA,MED_GPS,-70.22786210800,-15.82570704900,12/22/2006,,3866,-15.825707049-70.227862108
444894,70060,573394,ULLAGACHI,MED_GPS,-70.22454822700,-15.77938381400,12/22/2006,,3847,-15.779383814-70.224548227
443979,70702,121756,HUILAMOCCO,MED_GPS,-70.35969125100,-15.82452966100,12/22/2006,,4002,-15.824529661-70.359691251
444035,CEBA - MA├æAZO,518103,ALTO ALIANZA,MED_GPS,-70.35415891500,-15.79903347400,12/22/2006,,3944,-15.799033474-70.354158915
443998,70730,236793,CONAVIRI,MED_GPS,-70.38869685500,-15.84204110900,12/22/2006,,4036,-15.842041109-70.388696855
444021,70804,220648,COPANI DEL ROSARIO,MED_GPS,-70.47460899200,-15.87983807600,12/22/2006,,4389,-15.879838076-70.474608992
443941,70044,539107,CARI CARI,MED_GPS,-70.36254367800,-15.77823342300,12/22/2006,,3927,-15.778233423-70.362543678
444912,70719,132297,MACHACMARCA,MED_GPS,-70.23912945100,-15.74165737100,12/22/2006,,3846,-15.741657371-70.239129451
444926,70733,530487,YANARICO,MED_GPS,-70.25847915900,-15.68790772700,12/22/2006,,3848,-15.687907727-70.258479159
444097,70061,131525,ANTONIANI,MED_GPS,-70.09145669600,-15.77677936900,12/22/2006,,3854,-15.776779369-70.091456696
444455,70105,534000,TOTOJIRA,MED_GPS,-69.74669157600,-15.93529256100,12/22/2006,,3825,-15.935292561-69.746691576
444460,70108,544106,A├æO CALLEJON,MED_GPS,-69.75360408700,-15.91192683200,12/22/2006,,3822,-15.911926832-69.753604087
479713,00171,214966,EL TRIUNFO,MED_GPS,-77.21653703800,-6.09350740900,12/22/2006,,839,-6.093507409-77.216537038
479727,00812,533130,PERLA DE CASCAYUNGA,MED_GPS,-77.23695503900,-6.09337785200,12/22/2006,,848,-6.093377852-77.236955039
479614,00877,510149,PARAISO DE LAS MINAS,MED_GPS,-77.21778531200,-6.11594764800,12/22/2006,,860,-6.115947648-77.217785312
479633,00879,520254,NUEVA SALABAMBA,MED_GPS,-77.19672232700,-6.13530694600,12/22/2006,,897,-6.135306946-77.196722327
481400,00897,225001,BELLA FLORIDA,MED_GPS,-77.14986903000,-6.18779357800,12/22/2006,,1064,-6.187793578-77.14986903
481438,00900,132001,LA LIBERTAD,MED_GPS,-77.13035191600,-6.16593190200,12/22/2006,,873,-6.165931902-77.130351916
480189,00628,117198,VALLE GRANDE,MED_GPS,-77.25185056200,-5.97185296500,12/22/2006,,825,-5.971852965-77.251850562
481508,00613,129186,PATRIA NUEVA,MED_GPS,-77.26255953900,-5.91245634700,12/22/2006,,825,-5.912456347-77.262559539
481513,00601,121895,PLANTANOYACU,MED_GPS,-77.26950097200,-5.92996436400,12/22/2006,,829,-5.929964364-77.269500972
480486,00903 SAN JUAN BAUTISTA,113560,NUEVO EDEN,MED_GPS,-77.29931950000,-5.96040272900,12/22/2006,,848,-5.960402729-77.2993195
480108,00910,620271,SAN PEDRO,MED_GPS,-77.29047486700,-5.97415206700,12/22/2006,,829,-5.974152067-77.290474867
480113,00849,522933,VICTOR RAUL HAYA DE LA TORRE,MED_GPS,-77.27206839700,-5.97257428000,12/22/2006,,834,-5.97257428-77.272068397
480132,00828,117400,LA VICTORIA,MED_GPS,-77.26547146000,-6.03227030800,12/22/2006,,823,-6.032270308-77.26547146
480071,SANTA FE,246025,SANTA FE,MED_GPS,-77.28539127900,-6.03032495800,12/22/2006,,884,-6.030324958-77.285391279
481476,00193,120056,RIO SECO,MED_GPS,-77.24624601300,-5.90109665800,12/22/2006,,817,-5.901096658-77.246246013
481344,00902,114467,NUEVO ORIENTE,MED_GPS,-77.27528210000,-5.86658399800,12/22/2006,,818,-5.866583998-77.2752821
481363,218 LETICIA,124609,LETICIA,MED_GPS,-77.31122063500,-5.87183303700,12/22/2006,,832,-5.871833037-77.311220635
480504,00816,118689,EL TESORO,MED_GPS,-77.31292006900,-5.85709227400,12/22/2006,,826,-5.857092274-77.312920069
480575,00908 LA ESPERANZA,117844,LA ESPERANZA,MED_GPS,-77.33559751700,-5.88608557200,12/22/2006,,849,-5.886085572-77.335597517
480617,00914,220028,CAMPOAMOR,MED_GPS,-77.33082401400,-5.91886279900,12/22/2006,,870,-5.918862799-77.330824014
480207,00875,211570,NUEVA ESPERANZA,MED_GPS,-77.25594529100,-6.06058512800,12/22/2006,,839,-6.060585128-77.255945291
480151,00821,533734,PUERTO BAGAZAN,MED_GPS,-77.25484758400,-6.06805624600,12/22/2006,,851,-6.068056246-77.254847584
479671,00028,223944,FLOR DEL VALLE,MED_GPS,-77.19811951600,-6.03466176200,12/22/2006,,839,-6.034661762-77.198119516
479751,00878,236272,TAMBOYACU,MED_GPS,-77.23427689900,-6.04173708800,12/22/2006,,844,-6.041737088-77.234276899
480212,01033 ALTO MIRADOR,623041,ALTO MIRADOR,MED_GPS,-77.29824108400,-6.00480758600,12/22/2006,,1332,-6.004807586-77.298241084
480995,00846,517258,JORGE CHAVEZ,MED_GPS,-77.71993732700,-5.67328161300,12/22/2006,,1440,-5.673281613-77.719937327
481099,EL AFLUENTE,549141,EL AFLUENTE,MED_GPS,-77.69540914800,-5.66339303100,12/22/2006,,1312,-5.663393031-77.695409148
480919,DOS DE MAYO,524509,2 DE MAYO,MED_GPS,-77.59587526900,-5.70257238900,12/22/2006,,962,-5.702572389-77.595875269
800732,01032,651186,LA ESPERANZA,MED_GPS,-77.66418901200,-5.62407386800,12/22/2006,,1312,-5.624073868-77.664189012
800713,01031,649937,NUEVO EDEN,MED_GPS,-77.68426301100,-5.61904780600,12/22/2006,,1229,-5.619047806-77.684263011
480981,00015,127669,PIONERO ALTO,MED_GPS,-77.51901045100,-5.72844586600,12/22/2006,,1004,-5.728445866-77.519010451
481080,00022 SAN JUAN DEL MAYO,617130,SAN JUAN DEL MAYO,MED_GPS,-77.51462413600,-5.70338520000,12/22/2006,,907,-5.7033852-77.514624136
481184,01024,616027,TIWINZA,MED_GPS,-77.49595171700,-5.68979211300,12/22/2006,,916,-5.689792113-77.495951717
480896,00785,125335,SAN ANTONIO,MED_GPS,-77.48592066400,-5.70074433800,12/22/2006,,910,-5.700744338-77.485920664
481155,01025,619940,LA PERLA DE ALTO MAYO,MED_GPS,-77.62848141100,-5.63905665800,12/22/2006,,960,-5.639056658-77.628481411
481037,00894,555039,BARRIOS ALTOS,MED_GPS,-77.49699951500,-5.74415980200,12/22/2006,,973,-5.744159802-77.496999515
481004,00109,112098,YARINAL,MED_GPS,-77.47840648600,-5.71794907200,12/22/2006,,905,-5.717949072-77.478406486
480839,00895,112866,3 DE MAYO,MED_GPS,-77.48396546700,-5.74941349500,12/22/2006,,960,-5.749413495-77.483965467
480924,00905,517728,EL DIAMANTE,MED_GPS,-77.52895849400,-5.75612068500,12/22/2006,,1042,-5.756120685-77.528958494
481179,01027 ORIENTE NUEVO,533195,ORIENTE NUEVO,MED_GPS,-77.52196874200,-5.79764397000,12/22/2006,,1126,-5.79764397-77.521968742
480599,00893,546997,SANTO TORIBIO,MED_GPS,-77.41416836400,-5.82630504500,12/22/2006,,925,-5.826305045-77.414168364
480472,00009 TUPAC AMARU,242007,TUPAC AMARU,MED_GPS,-77.43071436400,-5.83745951500,12/22/2006,,946,-5.837459515-77.430714364
480368,00823,230768,NUEVA SANTA CRUZ,MED_GPS,-77.42188491600,-5.86826434600,12/22/2006,,1095,-5.868264346-77.421884916
800789,00961,618302,SOL DE ORO,MED_GPS,-77.43094489500,-5.89068530600,12/22/2006,,1167,-5.890685306-77.430944895
480518,00795,115566,VISTA ALEGRE,MED_GPS,-77.39637447800,-5.82935472300,12/22/2006,,921,-5.829354723-77.396374478
480387,00912,118182,ANGAIZA,MED_GPS,-77.38803969700,-5.81550680000,12/22/2006,,883,-5.8155068-77.388039697
479949,00649,119904,BAJO NARANJILLO,MED_GPS,-77.38350310600,-5.81624003600,12/22/2006,,877,-5.816240036-77.383503106
479973,00906,622515,BAJO TUMBARO,MED_GPS,-77.36228676300,-5.75371743900,12/22/2006,,849,-5.753717439-77.362286763
800572,01030 KUNCHUN,573246,KUNCHUM,MED_GPS,-77.41997745700,-5.76840704700,12/22/2006,,899,-5.768407047-77.419977457
481301,00187,110329,SURQUILLO,MED_GPS,-77.26888800700,-5.80070382500,12/22/2006,,817,-5.800703825-77.268888007
481297,00809,124958,VILLA FLORIDA,MED_GPS,-77.25422255400,-5.80786748100,12/22/2006,,819,-5.807867481-77.254222554
480603,00786,115734,SAN MIGUEL,MED_GPS,-77.37698895000,-5.84673697900,12/22/2006,,893,-5.846736979-77.37698895
480716,00946,623926,CORDILLERA DEL CONDOR,MED_GPS,-77.38964532000,-5.84727979000,12/22/2006,,929,-5.84727979-77.38964532
480392,00843,118782,EL CEDRO,MED_GPS,-77.37367579100,-5.86580461400,12/22/2006,,851,-5.865804614-77.373675791
480740,01035 BELLAVISTA,224229,BELLAVISTA,MED_GPS,-77.38743094800,-5.90162941200,12/22/2006,,1241,-5.901629412-77.387430948
480556,00896,116960,EL PARAISO,MED_GPS,-77.39643512900,-5.89642063200,12/22/2006,,1301,-5.896420632-77.396435129
480764,00954,613923,LA COLCA,MED_GPS,-77.38501344500,-5.89567428700,12/22/2006,,1063,-5.895674287-77.385013445
800647,00949,117748,CAPULI,MED_GPS,-77.37612538100,-5.92811598100,12/22/2006,,1121,-5.928115981-77.376125381
465607,72497,536993,CHURINGA HUANCALUQUE,MED_GPS,-69.42246700400,-14.27067982300,12/22/2006,,1867,-14.270679823-69.422467004
467017,70645,534344,CCOLLPANI,MED_GPS,-69.08018914600,-14.17229864700,12/22/2006,,1083,-14.172298647-69.080189146
466758,72496,243204,CHARUYOC,MED_GPS,-69.07047826000,-14.12415639800,12/22/2006,,962,-14.124156398-69.07047826
466777,72508,534770,CHOCAL,MED_GPS,-68.98690866300,-14.08866146700,12/22/2006,,838,-14.088661467-68.986908663
467036,70652,238235,├æACARIA,MED_GPS,-68.98040766800,-14.07535491400,12/22/2006,,868,-14.075354914-68.980407668
466782,72510,234665,SAN IGNACIO,MED_GPS,-68.96952724500,-14.04747383600,12/22/2006,,1115,-14.047473836-68.969527245
466999,72588,232200,CURVA ALEGRE,MED_GPS,-68.95763787100,-14.04137685900,12/22/2006,,773,-14.041376859-68.957637871
466904,72568,512769,PAMPA GRANDE,MED_GPS,-68.97198373700,-13.98455910300,12/22/2006,,716,-13.984559103-68.971983737
467362,70641,132657,PADREYOC,MED_GPS,-69.22549626400,-14.08212671700,12/22/2006,,1392,-14.082126717-69.225496264
467507,72504 HEROES DEL CENEPA,127590,CAMARON,MED_GPS,-69.20505907900,-14.06388937600,12/22/2006,,1321,-14.063889376-69.205059079
465546,72459,240338,ALTO CCAPUNA,MED_GPS,-69.46054654300,-14.34708505500,12/22/2006,,2991,-14.347085055-69.460546543
465589,72473 JORGE CHAVEZ,513154,QUES├æANI,MED_GPS,-69.43913457900,-14.30539454700,12/22/2006,,2216,-14.305394547-69.439134579
268471,1727,571237,AGUA DE LOS PAJARITOS,MED_GPS,-78.04391528600,-7.81958623200,12/22/2006,,3198,-7.819586232-78.043915286
268824,80161,231772,YAMOBAMBA,MED_GPS,-78.09662969500,-7.84444447000,12/22/2006,,3161,-7.84444447-78.096629695
268522,1858,552956,CRUZ BLANCA,MED_GPS,-78.04857499800,-7.82166957300,12/22/2006,,3229,-7.821669573-78.048574998
268956,80921 NEMESIO VARGAS MARQUINA,535336,9 DE OCTUBRE,MED_GPS,-78.04693262300,-7.80144000800,12/22/2006,,3199,-7.801440008-78.046932623
510407,82055,210041,CAHUADAN,MED_GPS,-78.02108825300,-7.78748220400,12/22/2006,,3076,-7.787482204-78.021088253
269989,80171,222166,PAMPA GRANDE,MED_GPS,-77.95926927600,-7.84720774500,12/22/2006,,3294,-7.847207745-77.959269276
268800,80159,121394,SAUSACOCHA,MED_GPS,-77.98499286400,-7.80326650900,12/22/2006,,3173,-7.803266509-77.984992864
488821,42110 TACALAYA,124726,TACALAYA,MED_GPS,-70.38975057900,-17.11816616700,12/22/2006,,4196,-17.118166167-70.389750579
488835,42111 MIGUEL GRAU,112261,TURUN TURUN,MED_GPS,-70.34070462200,-17.15910098900,12/22/2006,,4017,-17.159100989-70.340704622
489651,RAMON COPAJA,544411,UMUTE,MED_GPS,-70.03595237300,-17.49083922100,12/22/2006,,3037,-17.490839221-70.035952373
489566,42103 ANDRES AVELINO CACERES,116108,CONCHACHIRI,MED_GPS,-69.71606783800,-17.28446209400,12/22/2006,,4230,-17.284462094-69.716067838
489590,42230,113154,CHALLAPALCA,MED_GPS,-69.79479215400,-17.23116165800,12/22/2006,,4269,-17.231161658-69.794792154
487727,376,110693,PIEDRA BLANCA,MED_GPS,-70.18713261200,-17.96535594500,12/22/2006,,820,-17.965355945-70.187132612
487690,42025 AURELIA ARCE VILDOSO,126031,CERRO BLANCO,MED_GPS,-70.18930878100,-17.98175335000,12/22/2006,,768,-17.98175335-70.189308781
487671,42196,522414,SANTA RITA,MED_GPS,-70.20036133400,-17.98050332300,12/22/2006,,755,-17.980503323-70.200361334
486493,42200 OMAR ZILBERT SALAS,234241,LA ESPERANZA,MED_GPS,-70.52632427200,-18.18971235800,12/22/2006,,45,-18.189712358-70.526324272
486520,42213 HUGO SALAZAR DEL ALCAZAR,572880,ASENTAMIENTO 4,MED_GPS,-70.46592086600,-18.14831725400,12/22/2006,,103,-18.148317254-70.465920866
488294,422,123847,INGENIO,MED_GPS,-69.93680865800,-17.76731466600,12/22/2006,,3167,-17.767314666-69.936808658
489217,42047 JOSE OLAYA,112836,POQUERA,MED_GPS,-70.43486800000,-17.43864589600,12/22/2006,,1558,-17.438645896-70.434868
488920,42118,131231,TOTORALES,MED_GPS,-70.36657242700,-17.40566211200,12/22/2006,,2000,-17.405662112-70.366572427
489095,375,122591,ALTO CAMIARA / CAMIARA,MED_GPS,-70.90051059100,-17.64693251900,12/22/2006,,574,-17.646932519-70.900510591
438572,CASAS NEGRAS,242095,CASAS NEGRAS,MED_GPS,-81.11621849100,-4.50096808500,12/22/2006,,78,-4.500968085-81.116218491
438567,JABONILLAL,237519,JABONILLAL,MED_GPS,-81.20621860600,-4.53352256400,12/22/2006,,31,-4.533522564-81.206218606
254577,1774,212979,SANTA ROSA,MED_GPS,-78.84460227600,-8.04060134100,12/22/2006,,267,-8.040601341-78.844602276
263398,80356,125356,YERBA BUENA,MED_GPS,-78.76896885000,-7.87438725700,12/22/2006,,1665,-7.874387257-78.76896885
254676,81604,130288,JESUS MARIA,MED_GPS,-78.83893114900,-8.04115006100,12/22/2006,,279,-8.041150061-78.838931149
490032,050 JUAN FRANCISCO CHAVEZ SALAZAR,566297,ALAN GARCIA PEREZ,MED_GPS,-80.45891071000,-3.55958688500,12/22/2006,,6,-3.559586885-80.45891071
491404,132,118943,LA ANGOSTURA,MED_GPS,-80.39214606800,-3.75825459800,12/22/2006,,82,-3.758254598-80.392146068
491282,024,539646,PUEBLO NUEVO,MED_GPS,-80.41712547000,-3.73520503000,12/22/2006,,70,-3.73520503-80.41712547
014064,17052,223469,CORRAL QUEMADO,MED_GPS,-78.69094153200,-5.75557515100,12/22/2006,,429,-5.755575151-78.690941532
014733,17204,515985,HUAYLLA,MED_GPS,-78.40208776500,-6.06790535200,12/22/2006,,1467,-6.067905352-78.402087765
014605,16270,125561,YUNGAY,MED_GPS,-78.40942194400,-6.07057305200,12/22/2006,,1272,-6.070573052-78.409421944
014851,17453,526588,BUENOS AIRES,MED_GPS,-78.41085667500,-6.15666645400,12/22/2006,,1420,-6.156666454-78.410856675
014832,17451,621623,CARACHUPA,MED_GPS,-78.44160805100,-6.12028925700,12/22/2006,,1199,-6.120289257-78.441608051
014568,16266,225682,SAN ISIDRO,MED_GPS,-78.44331826600,-6.09229675400,12/22/2006,,1114,-6.092296754-78.443318266
518347,17786,113188,EL REPOSO,MED_GPS,-78.61612533700,-5.71829720500,12/22/2006,,529,-5.718297205-78.616125337
011678,17072,528512,PUENTE VERSALLA,MED_GPS,-78.51557528100,-5.71833788800,12/22/2006,,451,-5.718337888-78.515575281
014040,17039,120343,CAYALTI,MED_GPS,-78.58453571200,-5.75877224100,12/22/2006,,625,-5.758772241-78.584535712
011720,17212,224968,LOS PUQUIOS,MED_GPS,-78.52480241000,-5.72543018700,12/22/2006,,516,-5.725430187-78.52480241
014281,17047 JUAN BLAS VALERA,117986,PUERTO NARANJITOS,MED_GPS,-78.27559379300,-5.82101607300,12/22/2006,,500,-5.821016073-78.275593793
011895,17324 MARIO VARGAS LLOSA,122178,├æUNYA TEMPLE,MED_GPS,-78.30734671700,-5.81725674000,12/22/2006,,520,-5.81725674-78.307346717
011536,17031,572518,NUEVO PORVENIR,MED_GPS,-78.35252985000,-5.78653293200,12/22/2006,,472,-5.786532932-78.35252985
011621,17060,532025,QUEBRADA SECA ALTA,MED_GPS,-78.50605558600,-5.74918017500,12/22/2006,,535,-5.749180175-78.506055586
011503,16790 OSWALDO DANIEL FLORIAN HUAYAN,519463,EL PINTOR,MED_GPS,-78.51718513700,-5.76497293800,12/22/2006,,615,-5.764972938-78.517185137
014361,17325,543477,GUAYACAN,MED_GPS,-78.23121100700,-5.88052478300,12/22/2006,,956,-5.880524783-78.231211007
014342,17303,544320,LA FLOR,MED_GPS,-78.25372242100,-5.91040099400,12/22/2006,,1387,-5.910400994-78.253722421
014441,17772,621639,VISTA ALEGRE,MED_GPS,-78.27227062000,-5.91930547800,12/22/2006,,1569,-5.919305478-78.27227062
013446,16678 PEDRO RUIZ GALLO,113879,NARANJITOS,MED_GPS,-78.27622194800,-5.81723651200,12/22/2006,,524,-5.817236512-78.276221948
013743,17216,526700,VISTA HERMOSA,MED_GPS,-78.59552571900,-5.93365170400,12/22/2006,,1438,-5.933651704-78.595525719
013795,17228,128554,BANGUAR,MED_GPS,-78.56318311700,-5.90630132500,12/22/2006,,1911,-5.906301325-78.563183117
013861,17225,611201,SINAI,MED_GPS,-78.62816483100,-5.98790730300,12/22/2006,,485,-5.987907303-78.628164831
518352,17796,525995,EL MANANTIAL,MED_GPS,-78.43114266300,-5.84722834300,12/22/2006,,1499,-5.847228343-78.431142663
011329,16225,114500,VISTA HERMOSA,MED_GPS,-78.43106164900,-5.86120432100,12/22/2006,,1677,-5.861204321-78.431061649
011857,17320,530822,SANTA CLARA,MED_GPS,-78.43705644400,-5.88436403500,12/22/2006,,2078,-5.884364035-78.437056444
093527,38252,128198,CCOCHA,MED_GPS,-73.98629556600,-13.59379656100,12/22/2006,,3152,-13.593796561-73.986295566
092844,38592,533029,CHILICRUZ,MED_GPS,-73.80180518700,-13.74359113000,12/22/2006,,3120,-13.74359113-73.801805187
093377,38148,538966,MUCHCAPATA,MED_GPS,-73.77034323500,-13.69353811800,12/22/2006,,3671,-13.693538118-73.770343235
093283,38155,112533,OCCO CHIRURA,MED_GPS,-73.85779640800,-13.89506320400,12/22/2006,,3617,-13.895063204-73.857796408
092523,38152,115001,PUTACCA,MED_GPS,-73.90959763600,-13.69360225500,12/22/2006,,3659,-13.693602255-73.909597636
563924,431,125834,VIZCACHAYOQ,MED_GPS,-73.94019937900,-13.66165281600,12/22/2006,,3589,-13.661652816-73.940199379
275301,80782 ABELARDO GAMARRA,551187,EL INCA,MED_GPS,-78.65191478200,-8.51038521000,12/22/2006,,117,-8.51038521-78.651914782
275122,80091,113774,SAN JOSE,MED_GPS,-78.73894578600,-8.44688110400,12/22/2006,,85,-8.446881104-78.738945786
274735,117 SAN FRANCISCO DE ASIS,129811,FRONTON ALTO,MED_GPS,-78.84344198400,-8.41619500400,12/22/2006,,29,-8.416195004-78.843441984
274995,80776,537012,COMPOSITAN,MED_GPS,-78.84529652200,-8.49576814700,12/22/2006,,8,-8.495768147-78.845296522
274863,80074 MARIA CARIDAD AGUERO DE ARRESSE,131065,PUENTE DE VIRU,MED_GPS,-78.78114649700,-8.42350407200,12/22/2006,,58,-8.423504072-78.781146497
274981,80757 LA CALERA,112965,MAYASGO,MED_GPS,-78.73322138400,-8.27666075000,12/22/2006,,458,-8.27666075-78.733221384
659059,82089,216470,PUQUIO GRANDE,MED_GPS,-78.74964765100,-8.31448116200,12/22/2006,,237,-8.314481162-78.749647651
274938,80702 MARIA SANDOVAL ROBLES,623481,CALIFORNIA,MED_GPS,-78.80836983600,-8.40905900800,12/22/2006,,60,-8.409059008-78.808369836
492535,062 NI├æOS DE LA PAZ,556117,CAMPO UNION,MED_GPS,-80.26931398600,-3.50250504900,12/22/2006,,14,-3.502505049-80.269313986
492663,129 EL BENDITO,130074,EL BENDITO,MED_GPS,-80.31708759200,-3.45187088500,12/22/2006,,5,-3.451870885-80.317087592
352950,21508,120125,SAN ISIDRO,MED_GPS,-76.37902336800,-13.00940967900,12/22/2006,,109,-13.009409679-76.379023368
353803,532,562352,CARRIZALES,MED_GPS,-76.32385360000,-13.07465029500,12/22/2006,,134,-13.074650295-76.3238536
353978,20948,133194,CANTERA/CANTERA ALTA,MED_GPS,-76.29959456000,-13.05963686000,12/22/2006,,246,-13.05963686-76.29959456
353841,20876,124411,ALMENARES,MED_GPS,-76.32292644100,-13.05553801900,12/22/2006,,148,-13.055538019-76.322926441
353855,20162,120418,CALTOPILLA,MED_GPS,-76.24428571500,-13.07828873500,12/22/2006,,238,-13.078288735-76.244285715
730305,20758,117606,EL PORVENIR,MED_GPS,-76.25438865600,-13.07877687900,12/22/2006,,281,-13.078776879-76.254388656
353921,20929,554777,AUGUSTO B. LEGUIA,MED_GPS,-76.29106979600,-13.07679340700,12/22/2006,,261,-13.076793407-76.291069796
352728,20960 LAS SALINAS,113808,LAS SALINAS,MED_GPS,-76.72155743500,-12.54213577900,12/22/2006,,4,-12.542135779-76.721557435
352870,20214,124028,SAN JUAN DE QUISPE,MED_GPS,-76.49355260000,-12.74756005500,12/22/2006,,203,-12.747560055-76.4935526
352573,20210 SAN MARTIN DE PORRAS,115852,MINAY,MED_GPS,-76.42865095300,-12.44916221000,12/22/2006,,723,-12.44916221-76.428650953
352587,20969,125117,LA VUELTA,MED_GPS,-76.52362049300,-12.52444991500,12/22/2006,,370,-12.524449915-76.523620493
352530,20206,124619,AYMARA,MED_GPS,-76.60136518300,-12.56653220300,12/22/2006,,170,-12.566532203-76.601365183
353412,20230,128971,RAMADILLA,MED_GPS,-76.23295676400,-13.08144405400,12/22/2006,,231,-13.081444054-76.232956764
354058,20877,225319,JACAYITA,MED_GPS,-76.10614886200,-12.92261413200,12/22/2006,,580,-12.922614132-76.106148862
353394,20227,549678,JITA,MED_GPS,-76.15103089800,-12.97047362700,12/22/2006,,475,-12.970473627-76.151030898
730292,20154,123795,SAN JERONIMO,MED_GPS,-76.16079807200,-13.00340475100,12/22/2006,,404,-13.003404751-76.160798072
354529,20958,122428,MACHURANGA,MED_GPS,-76.00671784600,-12.84524562300,12/22/2006,,892,-12.845245623-76.006717846
354336,21514,227576,SANTA BARBARA,MED_GPS,-76.45201980200,-13.06556526700,12/22/2006,,5,-13.065565267-76.452019802
354384,21528,122704,SANTA CRUZ,MED_GPS,-76.44257001300,-13.07925603900,12/22/2006,,7,-13.079256039-76.442570013
352441,20202,241624,ESQUINA DE ASIA,MED_GPS,-76.50385714600,-12.76893020300,12/22/2006,,139,-12.768930203-76.503857146
352460,20963,554222,SANTA CRUZ DE ASIA,MED_GPS,-76.59857712000,-12.76161117300,12/22/2006,,6,-12.761611173-76.59857712
352479,20973,531396,9 DE OCTUBRE,MED_GPS,-76.61112010100,-12.73809247800,12/22/2006,,32,-12.738092478-76.611120101
730697,20975 ANDRES AVELINO CACERES DORREGARAY,651143,NUEVO AYACUCHO,MED_GPS,-76.24701414600,-13.29158803700,12/22/2006,,137,-13.291588037-76.247014146
730683,20976,651144,NUEVO CA├æETE,MED_GPS,-76.27706845300,-13.25501566700,12/22/2006,,120,-13.255015667-76.277068453
351984,20967,626112,ARENA ALTA,MED_GPS,-76.36985828200,-13.14957513700,12/22/2006,,107,-13.149575137-76.369858282
351979,20966,526724,ARENA BAJA,MED_GPS,-76.37388816400,-13.14801044700,12/22/2006,,74,-13.148010447-76.373888164
351955,21628,117314,CLARITA,MED_GPS,-76.36493756000,-13.13117447500,12/22/2006,,63,-13.131174475-76.36493756
351856,21618,132218,LA ENCA├æADA,MED_GPS,-76.38725922900,-13.10295530100,12/22/2006,,24,-13.102955301-76.387259229
351917,20247,125797,BOCA DEL RIO,MED_GPS,-76.40770886600,-13.11895313200,12/22/2006,,5,-13.118953132-76.407708866
730348,20186,124203,COCHAHUASI,MED_GPS,-76.41272208000,-13.11382974200,12/22/2006,,5,-13.113829742-76.41272208
351941,20872,517995,PLAYA HERMOSA,MED_GPS,-76.42879746100,-13.09612191500,12/22/2006,,5,-13.096121915-76.428797461
351936,21614,129782,MONTEJATO,MED_GPS,-76.33236604800,-13.10734017100,12/22/2006,,87,-13.107340171-76.332366048
353959,20923,563351,UNGARA,MED_GPS,-76.30963806500,-13.10859306200,12/22/2006,,141,-13.108593062-76.309638065
730273,21524,127818,SAN JOSE DEL MONTE,MED_GPS,-76.61846413300,-12.60597823600,12/22/2006,,90,-12.605978236-76.618464133
353544,608,574051,MAURICIO HOCHSCHILD,MED_GPS,-76.63071909900,-12.66548756700,12/22/2006,,18,-12.665487567-76.630719099
353539,20962,563424,27 DE DICIEMBRE,MED_GPS,-76.61132328800,-12.71075893700,12/22/2006,,38,-12.710758937-76.611323288
