1194,Mashoca,-75.43231435,-9.59235326
1195,Pukin,-77.77712228,-9.59207065
1196,Gaya,-76.71775426,-9.5919189
1197,Santa Cayan,-77.80542726,-9.59185753
1198,Jinchin,-76.89733202,-9.59182615
1199,Tancuy,-76.97584102,-9.59175666
1200,Papahuasi,-76.32165739,-9.59172965
1201,Piruro,-76.72055167,-9.594071667
1202,Sin Sau,-76.71052665,-9.59171677
1203,San Martin de Porres,-76.71792535,-9.59160943
1204,La Florida,-77.82312229,-9.73659062
1205,Rurayoc,-77.81856428,-9.74190652
1206,Sacapampa,-76.656075,-9.742666667
1207,Cuncush,-76.38987965,-9.81978515
1208,Ollanta,-74.01010139,-9.81978189
1209,Chacamayo,-76.79614478,-9.81978065
1210,Tucuhuayin,-76.83411833,-9.814405
1211,Chuchuoiquio,-76.69084378,-9.81956903
1212,Santa Rosa de Llegllish,-76.84739594,-9.81954163
1213,Pichui,-76.23897048,-9.81951855
1214,Yanamachay,-76.66295526,-9.81940591
1215,Jatuncancha,-77.31004927,-9.81939327
1216,Quecap,-77.72485377,-9.81929403
1217,Huayash,-76.82559227,-9.81926728
1218,Huicshu,-77.70768478,-9.81916877
1219,Jatun Chullpa,-76.13495327,-9.81914228
1220,Shaoallo,-77.71323427,-9.81907178
1221,Asencion,-75.76946878,-9.8190449
1222,Huancall,-77.61246901,-9.78601653
1223,Carampayog,-76.77236578,-9.78591627
1224,Hacienda Callan,-77.13620976,-9.7735564
1225,Ogo,-76.73104026,-9.77354427
1226,Yanco,-77.59183215,-9.77354089
1227,Villa Castilla,-76.6455359,-9.77316814
1228,Parian,-77.80621522,-9.77401722
1229,Tarugo,-77.48796852,-9.77312553
1230,Mina San Pedro,-77.48045041,-9.77297553
1231,Timushana,-76.897945,-9.775555
1232,Pinculluyoc,-76.16742364,-9.77286464
1233,Santa Rosa de Ticahuayin,-76.64463833,-9.772088333
1234,Choquicocha,-76.81185351,-9.77278141
1235,Campamento Tarugo,-77.54142465,-9.77263253
1236,Tactacancha,-76.47157515,-9.77254677
1237,Chiuruco,-76.87869167,-9.810275
1238,Soraya,-75.53826953,-9.80962303
1239,Los Angeles del Rio Codo,-75.36048887,-9.80952308
1240,Mina Florida,-77.48078441,-9.80946353
1241,Carhuas Cancha,-77.5283924,-9.80925427
1242,Gitana,-77.37605927,-9.80921802
1243,Colca,-77.66172299,-9.80926989
1244,Shamocoto,-77.7090109,-9.80912453
1245,Minagaga,-76.75552652,-9.74794465
1246,Mashuapata,-76.88966365,-9.74786814
1247,Chupan,-76.64826913,-9.74782989
1248,Ragrahuayi,-76.62958,-9.740593333
1249,Querapampa,-76.41044503,-9.78023002
1250,Ranra Huran,-77.58951964,-9.77996352
1251,Bre??a,-77.68825101,-9.77995677
1252,Shonque,-77.7149544,-9.77884214
1253,San Juan de Igna,-76.286525,-9.74894425
1254,Jachacacllan,-77.59657315,-9.74882816
1255,Huarahuayuna,-77.60894252,-9.7488264
1256,Huachacpampa,-77.44077866,-9.74864328
1257,Collparuri,-77.4570829,-9.7486429
1258,Hualmish,-76.25220974,-9.74863342
1259,Sogo Pampa,-76.58794403,-9.7485339
1260,?�ahuinccacca,-76.30279278,-9.74842278
1261,Piruro,-76.76489815,-9.74838502
1262,Pucarumi,-76.72874453,-9.74812878
1263,Huacra Huillca,-76.37136078,-9.77759764
1264,Yanayacu,-77.41701152,-9.77759327
1265,Tararpampa,-76.62592914,-9.7773939
1266,Rayanucro,-76.80365203,-9.74748152
1267,Santa Isabel,-74.96455966,-9.77880718
1268,Huancapampa,-76.7386269,-9.77875516
1269,Ichic Yanama,-76.52468415,-9.77860265
1270,Puca Meza Pata,-76.89185833,-9.782898333
1271,Yana Mayo,-76.43947764,-9.77838952
1272,Jaguispata / Jaquishpata,-77.34039276,-9.77836716
1273,Chalcan,-76.8046399,-9.77807428
1274,Ugro Puquio,-76.88716965,-9.77807253
1275,Huamparin,-76.6812791,-9.77807094
1276,Cunhuasa,-77.68067777,-9.7780654
1277,Cerocnioc,-76.19277678,-9.77805715
1278,Chilcho,-77.62172802,-9.7778149
1279,Huisllac,-77.58501076,-9.77759977
1280,El Dorado,-75.01265196,-9.80897914
1281,Puquio Uran,-77.71652564,-9.80896427
1282,Mancallpa,-76.85973667,-9.805848333
1283,Ogopampa,-76.78409165,-9.80889478
1284,Lucma Yoc,-76.13591586,-9.79112135
1285,Ogobamba,-76.59298,-9.778975
1286,Tactacorral,-76.4119924,-9.8086019
1287,Ungara,-76.31403314,-9.80832953
1288,Luychu,-76.71460626,-9.80831441
1289,Shunqui,-76.680287,-9.80867
1290,Alacayog,-76.68000777,-9.80825265
1291,Humpare / Ultococha,-76.68280865,-9.78451577
1292,Huagash,-77.74607252,-9.80983453
1293,Mesapata,-76.70957502,-9.80981978
1294,Kilicsha,-76.27574917,-9.80976163
1295,Huallanca,-76.30349764,-9.80974116
1296,Jircacancha,-76.6534029,-9.77254266
1297,Tullca,-76.09774376,-9.77253846
1298,Collpa,-76.73936902,-9.77249202
1299,Cruzmiyoj,-76.54041477,-9.77231765
1300,Tomapata,-77.44732103,-9.77231015
1301,Rio Blanco,-75.72870414,-9.77228015
1302,Taucun,-76.80543141,-9.77215615
1303,Ba??os,-77.4616609,-9.7720399
1304,Micho,-76.0816369,-9.77181776
1305,Cajonpuquio,-76.8159414,-9.77178727
1306,Meza Pata Grande,-76.88989,-9.776816667
1307,Tucuhuain,-76.82723889,-9.7717614
1308,Chichipara,-75.76026999,-9.717409978
1309,Llanqui,-77.59683285,-9.76991528
1310,Organo Rumi,-76.73069027,-9.77164002
1311,Bacapishtea,-72.65257815,-9.77162891
1312,Ancahuachanga,-76.78489452,-9.77162665
1313,Ocshapiteg,-76.5523899,-9.77155927
1314,Pumahuain,-77.58235215,-9.77128677
1315,Jecchopata,-76.67249078,-9.81143716
1316,Pachac,-77.72589114,-9.81131453
1317,Tiprac / Ticrap,-77.65645303,-9.74182139
1318,Chacapampa,-76.65874165,-9.74180653
1319,Porogsajircan,-76.83042265,-9.74179916
1320,Canyapampa,-77.4581954,-9.74177902
1321,Ninakaka,-77.49962928,-9.7213664
1322,Plaza Pampa,-77.38429476,-9.72135789
1323,Challhua,-77.45147266,-9.72128677
1324,Intinpunco,-76.81494188,-9.72123203
1325,Marcara Pampa,-77.47971333,-9.72595
1326,Acray,-77.94798589,-9.72111978
1327,Casa Hacienda,-77.73065167,-9.793026667
1328,Mina Mariscal,-77.51497891,-9.81095927
1329,Pojpush,-76.83741,-9.811356667
1330,Jarman,-77.60404464,-9.81089065
1331,Huarhua Coto,-77.7741004,-9.81078015
1332,Accopite,-76.4225164,-9.81077965
1333,Allma,-77.63205052,-9.81073702
1334,Guegui,-76.6526444,-9.81073315
1335,Sengayog,-76.60557833,-9.8062
1336,Percay,-77.83953253,-9.81067427
1337,Quelloc Cona,-77.58841003,-9.81059578
1338,Chuchupuquio,-76.74630415,-9.8102554
1339,Huarman,-76.66404163,-9.81008677
1340,San Jose,-77.66575,-9.809511667
1341,Manpac,-77.61507052,-9.79014915
1342,Yurac Rumi,-77.01042053,-9.79005728
1343,Hueyllan,-77.60269965,-9.78995815
1344,Yuracpuquio,-76.90068252,-9.78983453
1345,Utcog,-76.80672915,-9.7861209
1346,Jarapayoc,-76.76825652,-9.78483952
1347,Racuay,-76.83508616,-9.77724922
1348,Cayan,-77.14531451,-9.78466341
1349,Sipza,-77.62247156,-9.74093891
1350,Raypa Nuevo/Raypa,-77.88114235,-9.7454253
1351,Huayllacancha,-77.47023999,-9.745109978
1352,Tantash,-76.79757452,-9.74524503
1353,Cluk,-76.7436629,-9.74495028
1354,Maray Corral,-76.39365976,-9.74489315
1355,Jircahuayi,-76.60642667,-9.732908333
1356,Quisuar,-76.33068876,-9.74183539
1357,Antapampa,-76.66967501,-9.74210328
1358,Jatumpampa,-77.0084999,-9.74207302
1359,Obaspampa,-76.66145756,-9.78359936
1360,Salapampa,-76.07683818,-9.77666481
1361,Ismopata,-77.49424965,-9.7831729
1362,Garu,-76.79837566,-9.78298378
1363,Chinchanco,-76.11447265,-9.78286178
1364,Nuevo Progreso de Taprag,-76.04963839,-9.78261071
1365,Rurin Quishuar,-77.79252328,-9.78256853
1366,Contadera,-76.72052553,-9.78253728
1367,Hierba Santa,-77.67472502,-9.78243453
1368,Mashuapata,-76.55679828,-9.78235153
1369,Cuncushpampa,-76.81979613,-9.78229553
1370,Hacienda Quiplla,-77.96729152,-9.78228853
1371,Cashapampa,-76.71410353,-9.7822554
1372,Pajaron,-77.59425977,-9.78208377
1373,Chogosmonte,-76.24641777,-9.78206578
1374,Huacharumi,-76.8968484,-9.7820234
1375,Oguro Puquio,-76.8885879,-9.78201165
1376,Muchipampa,-77.97856002,-9.78195727
1377,Carata,-77.46655602,-9.78185065
1378,Yeso,-77.6193479,-9.78171352
1379,Kara,-77.88101414,-9.63977241
1380,Pacracoto,-77.80972465,-9.63951578
1381,Quehuacoran,-77.79522365,-9.63947227
1382,Chocto,-77.51674703,-9.01487365
1383,Curcurian,-78.12489333,-9.014616667
1384,Cedro,-77.8635254,-9.01455852
1385,Wishash,-76.89753165,-9.77673102
1386,Tinco,-76.73295415,-9.7765814
1387,Patahuasi,-76.40964865,-9.77650291
1388,Pallca,-77.56697516,-9.7764334
1389,Ccochapatas,-77.21358115,-9.77614903
1390,Yanapaccha,-76.39303946,-9.77611075
1391,Rare,-76.66156463,-9.77597865
1392,Osgoro,-76.2458389,-9.77585703
1393,Ticllajircan,-76.8675079,-9.77582065
1394,Agua Dulce de Cochayan,-76.73464114,-9.7446739
1395,Andahuaylas,-75.58716704,-9.75939132
1396,Pucarrambrash,-76.76344564,-9.74455616
1397,Rumar,-77.9000474,-9.74445077
1398,Tambo,-76.89156526,-9.74441303
1399,Kotu,-77.62084927,-9.74429902
1400,Pacuash,-77.6492864,-9.74421027
1401,Huanucay,-76.76051252,-9.7441889
1402,Mosqueta,-77.88128303,-9.01448715
1403,San Juan de Macuya Alto,-74.99819927,-9.01431053
1404,Llamahuanca,-77.49271677,-9.01416028
1405,Viento Pulca,-77.5069369,-9.0140669
1406,Achimbray,-77.3728389,-9.01391515
1407,Mina Panizo,-77.55888641,-9.74670827
1408,Wayicayashka,-77.73655952,-9.74668402
1409,Viscuchin,-77.79543333,-9.747831667
1410,Santa Isabel,-75.87094677,-9.74633152
1411,Chaqueypampa,-77.38724516,-9.7461189
1412,Punran,-77.81845128,-9.74608628
1413,Cabra Paccha,-76.7414094,-9.74608303
1414,Malpaso,-76.8937664,-9.7459674
1415,El Carmen,-77.63348236,-9.74475116
1416,Urcush,-76.66806027,-9.74565016
1417,Jantun Punri,-76.88595714,-9.74557716
1418,Mina Machay,-77.72107002,-9.74552703
1419,San Juan,-77.66414066,-9.74549903
1420,Huashllac,-77.59512827,-9.74542091
1421,Inchan,-77.88057389,-9.74536527
1422,Pintayrumi,-76.81082065,-9.7453589
1423,Mina,-77.17701531,-9.06901379
1424,Higosruri,-77.37289833,-9.06413
1425,Puerto Silva,-73.04284752,-9.07077315
1426,San Jeronimo,-77.62038678,-9.73737877
1427,Palacio,-77.88284549,-9.73824164
1428,Mashra,-77.51929365,-9.73702315
1429,Ruiro Ogo,-76.75261665,-9.7370094
1430,Jirca Cancha,-77.6702079,-9.73693578
1431,Patacancha,-77.47586667,-9.735418333
1432,Quian,-77.94963375,-9.77526747
1433,Alisoyoc,-75.92391402,-9.78026566
1434,Tinco,-76.97487714,-9.78024365
1435,Pillo Cocha,-76.39085677,-9.77736678
1436,Queropata,-77.3631204,-9.77736365
1437,Rirpash,-76.94103203,-9.7772944
1438,Cabramayo,-76.20203876,-9.77728578
1439,Pucajirca,-77.59298814,-9.77726377
1440,San Juan Glorioso,-76.82507072,-9.77723912
1441,Gollotajirkan,-76.79693652,-9.77712102
1442,San Julio,-77.49096,-9.776498333
1443,Urchco Punta,-76.89996139,-9.77690452
1444,Mitojircan,-76.67175852,-9.78445766
1445,Pacos,-77.60553215,-9.78433915
1446,Tranga,-77.45481353,-9.7842584
1447,Papayayog,-76.05658252,-9.78405027
1448,Juyoc,-76.54395578,-9.7840459
1449,Sheclla,-77.58909667,-9.777208333
1450,Amapola,-76.89808333,-9.784486667
1451,Shancay,-76.67794789,-9.78375603
1452,Ichi Ragra,-76.94846627,-9.7648899
1453,Casacancha,-76.82815164,-9.76482203
1454,Miramindapampa,-76.13597477,-9.76470078
1455,Camantarma,-75.08014502,-9.78216475
1456,Mina Santo Domingo de Janchis,-77.50749339,-9.76449516
1457,Huancapata,-77.44803314,-9.76441402
1458,Contadera,-76.88817999,-9.751739978
1459,Monte,-76.66056527,-9.7642619
1460,Puerta del Diablo,-74.83097902,-9.76421641
1461,Rollorumi,-76.81712652,-9.76417927
1462,Horno Punta,-76.74223833,-9.75971
1463,Layatuna,-76.8973894,-9.7639004
1464,Santa Cruz,-76.671075,-9.764943333
1465,Pucutin,-76.81015977,-9.76381378
1466,Nueva Palestina,-76.82195833,-9.764183333
1467,Huacajekatzicunan,-77.72668752,-9.76361915
1468,Jupayhuaru,-76.80530014,-9.76353003
1469,Gochapiteg,-76.70539716,-9.76312814
1470,Rurimarac,-77.6325259,-9.76215728
1471,Minas Hercules,-77.55362378,-9.76214115
1472,Huancacocha,-76.69970227,-9.75272228
1473,Capillayog,-76.06281365,-9.7524984
1474,Minas,-77.90669189,-9.75241628
1475,Escorsonera,-77.72055215,-9.75235965
1476,Copi,-77.792795,-9.76954927
1477,Palma Pampas,-75.7469129,-9.75223078
1478,Rurca,-77.82094015,-9.75221715
1479,Shilan,-76.66919167,-9.771023333
1480,Pisho Pampa,-76.33813828,-9.7521499
1481,Vilcabamba,-76.66500365,-9.75214889
1482,Huishca,-76.72945515,-9.75208853
1483,Huaylapuquio,-76.74156667,-9.721035
1484,Juchuqui,-77.44222503,-9.7205954
1485,Hagoragra,-76.61955327,-9.72054389
1486,Jirca Chiuche / Inca Chinche,-76.75149102,-9.72046277
1487,Coshuptanan,-77.81294615,-9.7204534
1488,Cochacaca,-77.82675677,-9.72022928
1489,Cochacancha,-77.61639866,-9.71998628
1490,Mallacayan,-77.59891919,-9.71855927
1491,San Antonio de Shurapampa,-76.64999607,-9.71995308
1492,Poco Poco,-77.79936577,-9.71970902
1493,Gargash,-76.74627716,-9.74221277
1494,Lagchi,-76.8362552,-9.74212155
1495,Alto San Luis de Chinchihuani,-74.78980821,-9.721057297
1496,San Pedro,-76.79548264,-9.72096317
1497,Millurumi / Nillorumi,-76.78821989,-9.7209459
1498,Yanacocha,-76.74403015,-9.72082316
1499,Quillopampa,-77.05798327,-9.0786599
1500,Mitush,-77.35036365,-9.07862403
1501,Huargopatac,-77.04181628,-9.07355477
1502,Jutcuna,-77.31481703,-9.0735479
1503,Pomaran,-77.36620451,-9.07351391
1504,Acorma,-77.33927839,-9.07343303
1505,Huancapallac,-77.1056864,-9.07319277
1506,Piedra Grande,-78.1668769,-9.07295115
1507,Pamparomas,-77.98144291,-9.07273349
1508,Huagra Huilca,-77.29568015,-9.07259103
1509,Puyaucro,-77.08213427,-9.07240528
1510,Tiuyac,-77.02179564,-9.0722634
1511,Santa Rosa de Pata,-75.03021236,-9.07213884
1512,Pucaera,-77.36406503,-9.07207902
1513,Chapan,-78.00508203,-9.07207228
1514,Tayacancha,-77.21929827,-9.07189265
1515,Hacienda,-77.21330077,-9.07180464
1516,Micaela Bastidas,-76.8618613,-9.07170338
1517,Cabina,-77.78235666,-9.07168801
1518,Ericka,-75.61972596,-9.05394989
1519,Tikakancha,-76.78014139,-9.76606552
1520,Pampacancha,-76.86489999,-9.721469978
1521,Huanca Jircan,-76.72081171,-9.726408364
1522,Palma Pampa,-75.5699794,-9.71925177
1523,Isleria,-75.42641006,-9.71921088
1524,Huacoto 2,-77.58697333,-9.716286667
1525,Nanyac,-77.79650365,-9.7377679
1526,San Juan de Vinchos,-76.63545465,-9.73767591
1527,Marco,-78.00539107,-9.07866991
1528,Cashapucro,-77.461135,-9.750658333
1529,Ayash / Ataquinchay,-76.83483727,-9.7517954
1530,Pampapampa,-76.76694944,-9.75167549
1531,Carpicalla,-75.87627014,-9.75167128
1532,Tagta Patac,-76.87120952,-9.75165853
1533,Maraytaca,-76.85475927,-9.75155477
1534,Punri,-76.88336589,-9.75128377
1535,Tranca,-76.74887978,-9.75124365
1536,Ulluy,-76.63108167,-9.746025
1537,San Martin,-76.90158552,-9.75117377
1538,Hacienda Checya,-77.47251477,-9.75106727
1539,Juchupata,-76.71926216,-9.75090828
1540,Llamaragra,-76.72377403,-9.75083466
1541,Piscocancha,-77.5937304,-9.75082602
1542,Llactun,-77.64735659,-9.75070658
1543,Pagshag,-76.26547336,-9.7507366
1544,La Trinidad,-77.61025372,-9.75136507
1545,Pariaracra,-77.59548514,-9.75013939
1546,Hacienda Mashra,-77.09516303,-9.7500514
1547,Rupahuasi,-76.40593178,-9.74988352
1548,Viuda Jircan,-76.72949927,-9.74985265
1549,Yacoshpampa,-77.46547165,-9.74982015
1550,Cruz Pata,-76.80220976,-9.74968427
1551,Santa Rosa de Moyobamba / Moyobamba,-76.09183368,-9.74966024
1552,Nunyallanqui,-77.62460652,-9.74964465
1553,Union Huari,-76.62487,-9.740473333
1554,Pucacunga,-75.38107465,-9.77681815
1555,Hacienda Cashacancha,-77.47420515,-9.7441399
1556,Borunda / San Pablo de Borunda,-76.33991336,-9.74396521
1557,Maray Huajag,-76.40943822,-9.74371674
1558,Mariam,-76.3223772,-9.74358874
1559,Champapirca,-76.8151554,-9.74343002
1560,Mito Mito,-76.34122289,-9.74337891
1561,Mesita Pampa,-77.6624064,-9.74336803
1562,Racra,-77.46923502,-9.74322665
1563,San Juan,-70.69886502,-9.74322128
1564,Puente Vizcarra,-76.77640038,-9.74319877
1565,Tambillos,-76.82756781,-9.74315871
1566,Llamapashillon,-76.82554888,-9.7431259
1567,Pascana,-77.6136929,-9.77126777
1568,Rio Seco,-77.4367999,-9.7712439
1569,Las Palmas,-75.00729542,-9.77090026
1570,San Lorenzo de Isco,-76.88681826,-9.77087802
1571,Minas San Nicolas,-77.48854915,-9.77085577
1572,Gratelli,-74.13173664,-9.7706789
1573,?�aupamarca,-76.11113686,-9.67738243
1574,Llamacancha,-77.51263653,-9.77063302
1575,Huarapa,-76.20673364,-9.77054258
1576,Chogobamba,-76.28509755,-9.73274901
1577,Mahuacancha,-77.80375169,-9.73200033
1578,Llincay,-75.84691777,-9.7326984
1579,Puyhuan,-77.34206327,-9.7326864
1580,Puyihuhuan,-77.73826352,-9.6592194
1581,Checyo,-77.50519476,-9.65368821
1582,Mallqui,-76.0281772,-9.58833451
1583,Shahuanga,-77.04908577,-9.58826064
1584,Chalquian,-77.80143976,-9.58805577
1585,Huiru Huiru,-76.60267151,-9.58799139
1586,Tayapata,-76.85697053,-9.58796028
1587,Chirupampa,-77.51281553,-9.58791852
1588,Ushnuyoc,-76.69259701,-9.58770977
1589,Quetu,-77.76753152,-9.58770527
1590,Yuncan,-77.15806277,-9.5876494
1591,Matahuain,-76.68675715,-9.5876054
1592,Neguip,-77.07829616,-9.49873103
1593,Logush,-76.81130853,-9.4987244
1594,Nacatu Pampa,-76.6429404,-9.49869827
1595,Tayacoto,-77.45711314,-9.49859115
1596,Santa Rosa,-76.77158614,-9.49165215
1597,Janca,-77.94404898,-9.77345591
1598,Llanquiquichan,-77.61416423,-9.77239747
1599,Taullis,-77.4711549,-9.77016677
1600,Huancapatar,-76.8732454,-9.77012052
1601,Nueva Esperanza,-75.39694546,-9.77011173
1602,Pichiusa Pampa,-76.67191202,-9.77009327
1603,Cachu Tuna,-76.89422667,-9.777608333
1604,Pila Punco,-77.44854001,-9.76994965
1605,Pariacancha,-76.67111289,-9.76991088
1606,Parasha Jircan,-76.73167028,-9.76945252
1607,Ruirocorral,-76.73172264,-9.7693769
1608,Patacancha,-77.41914428,-9.76920903
1609,Rivera del Rio / Boca Huacapishtea,-72.65824227,-9.76893427
1610,Main,-77.62663051,-9.76880615
1611,Rucuposo,-76.68787703,-9.76879803
1612,Huanca Rama,-77.58298815,-9.76876328
1613,Purcucancha,-77.7357009,-9.76864503
1614,Rumirumi,-76.98011377,-9.7685489
1615,Huayhuash,-77.55755353,-9.76852053
1616,Ultush,-77.71623187,-9.77335395
1617,Paqui Maccha,-76.73028014,-9.76836977
1618,Huamanmarca,-76.79431777,-9.76827027
1619,Pachona,-77.6181334,-9.76822465
1620,Santa Rosa,-76.84994617,-9.76817839
1621,Llayapampa (Llaya),-77.81779,-9.763776667
1622,Quita,-76.87788,-9.774671667
1623,Playa Grande,-78.23536977,-9.76787715
1624,Shapio,-76.88068064,-9.7678524
1625,Hucho Pinta,-76.86575665,-9.76783852
1626,Campanioc,-76.16927715,-9.76780665
1627,Jatun Tararhua,-76.86963202,-9.76769989
1628,Sinculo Pampa,-76.76897953,-9.76763527
1629,Huari Pata,-76.41172801,-9.76762127
1630,Yarush Pampa,-76.67966028,-9.76743327
1631,Chinchuran,-77.59843252,-9.76723727
1632,Pachacannani,-76.78287227,-9.7670444
1633,Parashapatac,-76.8227759,-9.76695515
1634,Pampacancha,-77.35094388,-9.76686877
1635,Mezapata Chica,-76.88901167,-9.771016667
1636,Huillca Puquio,-76.81854178,-9.76638978
1637,Huaytapata,-76.89988178,-9.7663739
1638,Divisoria,-76.84161972,-9.7663043
1639,Rauro,-77.72159715,-9.76622728
1640,Pampa Florida,-76.55673833,-9.781148333
1641,Almizcle,-77.72163557,-9.75975189
1642,Huaguin,-76.0868771,-9.74311706
1643,Tincururi,-77.71663653,-9.74311502
1644,Cochupampa / Cocha Pampa,-77.6125839,-9.74304327
1645,Rambrash Ragra,-76.74018951,-9.74285077
1646,Nueva Esmeralda,-75.44258927,-9.7428274
1647,Huaylapata,-76.76529364,-9.74276241
1648,Parashapampa,-76.60083753,-9.74264653
1649,Tres unidos,-74.17278303,-9.74262253
1650,Gahuincho,-76.06347528,-9.7425864
1651,Piruro,-76.79062865,-9.74257865
1652,Urcush,-76.67765852,-9.74257715
1653,Raypa Alta,-77.86871857,-9.7423718
1654,Huishcapata,-77.45258577,-9.7425454
1655,Calash,-76.81093128,-9.74248315
1656,Maray / San Antonio de Maray,-76.39528212,-9.74243126
1657,Salgocha,-76.58377667,-9.744261667
1658,Puente Retama,-76.77923328,-9.7423734
1659,Shiulla,-76.76116727,-9.76597703
1660,Cashapata,-76.32918965,-9.76594552
1661,Tararhua,-76.87529714,-9.76589615
1662,Andahuaylas,-75.73830964,-9.76570915
1663,Asiac,-77.54671089,-9.7656074
1664,Huariap,-77.80482402,-9.76559615
1665,Shiripatal,-76.88067577,-9.76543715
1666,Cashacancha,-77.45399999,-9.765429978
1667,Lamadera,-76.54069703,-9.76535065
1668,Utao,-76.21397739,-9.76526297
1669,Salinas,-77.45294402,-9.76519577
1670,Casacancha,-76.72981898,-9.76512877
1671,Calash / Callash Matanca,-76.86760215,-9.76500902
1672,Ninacocha,-77.06247302,-9.74943565
1673,Almakaka,-77.72933614,-9.7494329
1674,Guelgash,-76.21783852,-9.74933663
1675,San Pedro de Shairicancha,-76.08188212,-9.74921808
1676,Chaliaco,-76.74961065,-9.74904253
1677,Torre Torre,-76.75940389,-9.74900789
1678,Shiripayac,-76.90134965,-9.74900328
1679,Buenavista,-76.8236684,-9.74899615
1680,Cochaparco,-77.88652903,-9.7489724
1681,Turca,-77.82423115,-9.7472999
1682,Puyhuancoto,-76.67610303,-9.7471164
1683,Iscasinan,-76.82065665,-9.74688227
1684,Pata Rambrash,-76.66077302,-9.74674903
1685,Ampicallan,-77.8832634,-9.0160584
1686,Tranca,-77.87193832,-9.01751319
1687,Sillarumy,-76.96557028,-9.01496552
1688,Tunanpuquio,-77.87564015,-9.0149294
1689,Racri,-77.20113639,-9.59707053
1690,Nuevo unidos Tahuantinsuyo,-74.8752,-9.5968
1691,Willcacocha,-77.53471732,-9.595687637
1692,Ilauro Corral,-76.66653165,-9.59646228
1693,Libron,-76.90251965,-9.5963999
1694,Cachi Pucro,-77.54863464,-9.59622741
1695,Gage / Gaque,-77.10848265,-9.59613315
1696,Chicururi,-77.47288127,-9.616598269
1697,Shuyururi,-77.54020978,-9.602386426
1698,Huascacocha,-76.49312467,-9.638155
1699,Mina Rure,-77.54020966,-9.5956429
1700,Patay Rondos / Sicsipata,-76.37861142,-9.5630244
1701,Cashash,-76.80384064,-9.59544982
1702,Huacaran,-76.78407702,-9.59513653
1703,Matamata,-76.57765678,-9.59504665
1704,Castillo de Chavin,-77.18258914,-9.59478903
1705,Tranca Ruri,-77.20661015,-9.5915539
1706,Hacienda Rahuar,-77.73327678,-9.59151728
1707,Calhuana,-76.88097003,-9.59145566
1708,Pampa Hermosa,-75.01143538,-9.59143071
1709,Tuma,-77.52176977,-9.59114352
1710,Shracancha,-77.76863015,-9.59098253
1711,Yanayaquillo,-74.96351492,-9.59096589
1712,Santa Rosa,-76.39866,-9.575694333
1713,Ancush,-77.51085002,-9.5906554
1714,Guenay,-76.72654878,-9.5906369
1715,Paltay Niyoj,-76.37766999,-9.591169977
1716,Saupa,-76.823115,-9.57347
1717,Huaca Vieja,-77.80249802,-9.59036478
1718,Shongo,-77.24196153,-9.59034128
1719,Nuevo Progreso,-75.87750974,-9.5900529
1720,Despensa,-77.13727196,-9.00627501
1721,Parcap,-77.88049288,-9.01551561
1722,Puchipuquio,-77.88595677,-9.01541702
1723,Pukakaka,-77.49860276,-9.01533327
1724,Huerco,-77.86836127,-9.01533028
1725,Huaca Grande,-78.13164077,-9.01528978
1726,Pushan,-76.74608077,-9.55052015
1727,Llaquir,-77.08487402,-9.55043828
1728,Jurnuyoc,-77.56975364,-9.49466502
1729,El Milagro,-77.99207153,-9.49461539
1730,Acorma,-77.14677614,-9.4946129
1731,Miraflores,-76.81859052,-9.49432258
1732,Caururo,-77.52473711,-9.490392317
1733,Huamanhuachas,-76.81051376,-9.49342815
1734,Pampa Chaca,-76.86576765,-9.49320452
1735,Parigaga,-76.80376664,-9.49300402
1736,Jamacuna Rumi,-76.77608999,-9.493529977
1737,Pacogaga,-76.91317653,-9.49285615
1738,Ullucuran,-77.65164985,-9.73751296
1739,Lincuna,-77.49613565,-9.73429402
1740,Choras,-76.76168999,-9.733409978
1741,Cajon Puquio,-76.87366167,-9.733251667
1742,Colcap,-77.87125898,-9.73648016
1743,San Miguel de Huayllacan,-76.26499875,-9.73411894
1744,Salvia Punta,-76.90155028,-9.73410153
1745,Condorpata,-76.25646416,-9.73383033
1746,Liriopata,-76.83538165,-9.7335569
1747,Chihuirume,-77.85970378,-9.7333809
1748,Chiuche,-76.74856002,-9.73231615
1749,Shuro,-77.61980878,-9.73226565
1750,Uchipampa,-77.45012102,-9.73220002
1751,Cutacancha,-77.4090734,-9.73201202
1752,Runatucoc,-76.33893552,-9.73187216
1753,Shahuanga,-77.25880477,-9.73181715
1754,Cotucancha,-77.46220501,-9.73171065
1755,Huanhuas,-77.84768289,-9.73165691
1756,Rio Colorado,-76.66128002,-9.73667615
1757,Rio Quilado,-76.666265,-9.741036667
1758,Libertad,-76.85884528,-9.59002751
1759,Acollan,-76.79736626,-9.58991828
1760,Pueblo Libre,-77.47481003,-9.58990878
1761,Natin Mircapa/Miscupata,-76.8718899,-9.58975177
1762,Acacancha,-77.57313451,-9.58527952
1763,Gesgapiteg / Gregopitec,-76.86575315,-9.58523002
1764,Potga,-76.89843226,-9.58510215
1765,Fundo Huallcan,-77.7448864,-9.58498677
1766,San Martin De Porres,-75.8648469,-9.64868222
1767,Huasmo,-77.7493509,-9.64013327
1768,San Isidro,-76.1349847,-13.39569476
1769,Terrazas de Villa,-76.95097683,-12.18800313
1770,Cascapampa,-77.53166431,-9.5049413
1771,Colltumoara,-77.62372877,-9.73685865
